-14.902178764343262,-14.926316261291504,-14.846052169799805,-14.96359634399414,-14.835691452026367,-15.008068084716797,-14.997373580932617,-14.952388763427734,-14.829944610595703,-14.98333740234375,-14.953728675842285,-14.87674617767334,-14.920021057128906,-14.915431022644043,-14.888879776000977,-15.015398025512695,-14.86284065246582,-15.008384704589844,-14.9812593460083,-15.026497840881348,-14.93697452545166,-14.878419876098633,-14.964032173156738,-14.960841178894043,-14.984488487243652,-14.92821216583252,-14.988116264343262,-15.068525314331055,-14.891002655029297,-14.954713821411133,-14.976106643676758,-14.918441772460938,-14.865527153015137,-15.016975402832031,-14.94809627532959,-14.968951225280762,-14.977005958557129,-15.040776252746582,-15.012314796447754,-15.050103187561035,-15.102088928222656,-14.999221801757812,-15.049697875976562,-15.07646656036377,-15.05656909942627,-14.958368301391602,-15.015512466430664,-15.047348976135254,-15.10577392578125,-15.083152770996094
-14.397832870483398,-14.353726387023926,-14.429611206054688,-14.339678764343262,-14.30724048614502,-14.360742568969727,-14.432252883911133,-14.33564567565918,-14.385329246520996,-14.253169059753418,-14.356034278869629,-14.271374702453613,-14.314445495605469,-14.297191619873047,-14.32934856414795,-14.271254539489746,-14.253670692443848,-14.305479049682617,-14.356051445007324,-14.345849990844727,-14.374391555786133,-14.35741138458252,-14.287919044494629,-14.232895851135254,-14.302305221557617,-14.377107620239258,-14.30588436126709,-14.379638671875,-14.352408409118652,-14.437189102172852,-14.2549409866333,-14.226799964904785,-14.364724159240723,-14.406335830688477,-14.257186889648438,-14.304708480834961,-14.395329475402832,-14.308992385864258,-14.276851654052734,-14.348939895629883,-14.376152038574219,-14.342659950256348,-14.330724716186523,-14.421181678771973,-14.306400299072266,-14.418950080871582,-14.314129829406738,-14.254837989807129,-14.410774230957031,-14.45807933807373
-13.826445579528809,-13.80953311920166,-13.828731536865234,-13.836344718933105,-13.770268440246582,-13.823542594909668,-13.782499313354492,-13.937551498413086,-13.841907501220703,-13.921689987182617,-13.899591445922852,-13.774211883544922,-13.838973999023438,-13.79306697845459,-13.770892143249512,-13.767687797546387,-13.75184440612793,-13.856122970581055,-13.84731674194336,-13.81800365447998,-13.912405014038086,-13.781760215759277,-13.787832260131836,-13.781881332397461,-13.837967872619629,-13.772274017333984,-13.859698295593262,-13.871979713439941,-13.830667495727539,-13.895484924316406,-13.876676559448242,-13.84734058380127,-13.796262741088867,-13.840579986572266,-13.88704776763916,-13.827878952026367,-13.891040802001953,-13.899321556091309,-13.880738258361816,-13.918810844421387,-13.891995429992676,-13.837919235229492,-13.853856086730957,-13.836552619934082,-13.778031349182129,-13.889785766601562,-13.889646530151367,-13.90451431274414,-13.989291191101074,-13.9000825881958
-13.518471717834473,-13.501091957092285,-13.585437774658203,-13.44024658203125,-13.589940071105957,-13.536582946777344,-13.370967864990234,-13.571052551269531,-13.478767395019531,-13.496725082397461,-13.528375625610352,-13.43297290802002,-13.470538139343262,-13.506418228149414,-13.473366737365723,-13.45238208770752,-13.470337867736816,-13.512740135192871,-13.643315315246582,-13.552326202392578,-13.558662414550781,-13.637261390686035,-13.559585571289062,-13.599695205688477,-13.558517456054688,-13.492091178894043,-13.55176830291748,-13.541505813598633,-13.49754810333252,-13.612703323364258,-13.465185165405273,-13.537534713745117,-13.582961082458496,-13.602165222167969,-13.601463317871094,-13.51517105102539,-13.42656421661377,-13.54973030090332,-13.558283805847168,-13.582834243774414,-13.537849426269531,-13.564894676208496,-13.501580238342285,-13.61013126373291,-13.500239372253418,-13.533441543579102,-13.689677238464355,-13.53813648223877,-13.650583267211914,-13.599369049072266
-13.310182571411133,-13.26072883605957,-13.274129867553711,-13.172558784484863,-13.274102210998535,-13.306209564208984,-13.289071083068848,-13.218301773071289,-13.250920295715332,-13.295836448669434,-13.337272644042969,-13.284361839294434,-13.29957103729248,-13.242250442504883,-13.324816703796387,-13.310184478759766,-13.295064926147461,-13.316990852355957,-13.330134391784668,-13.343180656433105,-13.342164039611816,-13.324777603149414,-13.359216690063477,-13.262311935424805,-13.31977653503418,-13.31295394897461,-13.319396018981934,-13.338671684265137,-13.288565635681152,-13.372057914733887,-13.296788215637207,-13.281972885131836,-13.340166091918945,-13.397268295288086,-13.297834396362305,-13.259856224060059,-13.411142349243164,-13.460068702697754,-13.378357887268066,-13.2818603515625,-13.421396255493164,-13.365252494812012,-13.337076187133789,-13.336382865905762,-13.325672149658203,-13.421212196350098,-13.340445518493652,-13.403463363647461,-13.42475414276123,-13.349625587463379
-13.133892059326172,-13.141277313232422,-13.095513343811035,-13.179079055786133,-13.08404541015625,-13.12105655670166,-13.102842330932617,-13.12132453918457,-13.076248168945312,-13.08641242980957,-13.034544944763184,-13.125754356384277,-13.063105583190918,-13.135943412780762,-13.0715913772583,-13.29401683807373,-13.173968315124512,-13.125519752502441,-13.180492401123047,-13.174775123596191,-13.12434196472168,-13.215163230895996,-13.154369354248047,-13.163121223449707,-13.103049278259277,-13.10622501373291,-13.166693687438965,-13.17581558227539,-13.235479354858398,-13.28492546081543,-13.073712348937988,-13.182538032531738,-13.104016304016113,-13.1420316696167,-13.112019538879395,-13.100447654724121,-13.240153312683105,-13.179411888122559,-13.150673866271973,-13.193392753601074,-13.195833206176758,-13.234051704406738,-13.257316589355469,-13.138447761535645,-13.224531173706055,-13.085853576660156,-13.188006401062012,-13.266656875610352,-13.151118278503418,-13.151885986328125
-13.01190185546875,-12.995577812194824,-12.902669906616211,-13.02147102355957,-12.90372371673584,-12.916007041931152,-13.007654190063477,-13.045002937316895,-13.013169288635254,-12.921460151672363,-12.94487190246582,-13.001153945922852,-12.937861442565918,-13.025459289550781,-12.878789901733398,-12.940285682678223,-13.003959655761719,-13.003851890563965,-13.030803680419922,-12.98180103302002,-13.027180671691895,-12.986685752868652,-13.140571594238281,-12.995220184326172,-12.953469276428223,-13.030850410461426,-12.970501899719238,-13.005674362182617,-13.082418441772461,-12.945523262023926,-12.9755277633667,-12.91957950592041,-12.99927806854248,-12.935256958007812,-12.976548194885254,-12.982206344604492,-12.993973731994629,-13.024422645568848,-12.97607135772705,-12.992369651794434,-13.08684253692627,-13.010412216186523,-12.989300727844238,-12.970966339111328,-13.09130859375,-12.98711109161377,-13.055697441101074,-12.976326942443848,-13.094910621643066,-12.99083423614502
-12.917582511901855,-12.881958961486816,-12.902507781982422,-12.959033012390137,-12.862555503845215,-12.882766723632812,-12.87295150756836,-12.92309856414795,-12.79107666015625,-12.94423770904541,-12.886626243591309,-12.7100830078125,-12.889226913452148,-12.884048461914062,-12.834372520446777,-12.779671669006348,-12.89197826385498,-12.815139770507812,-12.837616920471191,-12.862687110900879,-12.798316955566406,-12.87964916229248,-12.889689445495605,-12.911242485046387,-12.961989402770996,-12.90744400024414,-12.914816856384277,-12.850395202636719,-12.906085968017578,-12.924942016601562,-12.852090835571289,-12.866378784179688,-12.886731147766113,-12.889063835144043,-12.906375885009766,-12.897709846496582,-12.921762466430664,-12.956682205200195,-12.905110359191895,-12.878608703613281,-12.923622131347656,-12.931181907653809,-12.921775817871094,-12.900215148925781,-12.848888397216797,-12.90062141418457,-12.945209503173828,-12.946128845214844,-12.925250053405762,-12.995376586914062
-12.86860466003418,-12.850926399230957,-12.927773475646973,-12.8707275390625,-12.802124977111816,-12.858261108398438,-12.833938598632812,-12.92504596710205,-12.884137153625488,-12.847740173339844,-12.912099838256836,-12.849445343017578,-12.80562686920166,-12.879290580749512,-12.809837341308594,-12.856730461120605,-12.863903999328613,-12.86248779296875,-12.86867618560791,-12.84033489227295,-12.834388732910156,-12.839950561523438,-12.803498268127441,-12.91832160949707,-12.853337287902832,-12.828160285949707,-12.813592910766602,-12.787666320800781,-12.796651840209961,-12.939186096191406,-12.885141372680664,-12.872706413269043,-12.903083801269531,-12.919153213500977,-12.873883247375488,-12.911428451538086,-12.855947494506836,-12.955092430114746,-12.834166526794434,-12.831241607666016,-12.903285026550293,-12.946775436401367,-12.848127365112305,-12.886601448059082,-12.978300094604492,-12.951512336730957,-12.86186695098877,-12.834433555603027,-12.962321281433105,-12.931695938110352
-12.938085556030273,-12.883177757263184,-12.874079704284668,-12.914369583129883,-12.832198143005371,-12.913455963134766,-12.858546257019043,-12.891767501831055,-12.834458351135254,-12.907161712646484,-12.895159721374512,-12.836864471435547,-12.913847923278809,-12.813135147094727,-12.854832649230957,-12.894220352172852,-12.890824317932129,-12.964991569519043,-12.97586441040039,-12.832317352294922,-12.92215347290039,-12.959905624389648,-12.962408065795898,-12.852948188781738,-12.836130142211914,-13.008962631225586,-12.85524845123291,-12.93869400024414,-12.876367568969727,-12.876097679138184,-12.884536743164062,-12.828452110290527,-12.88123893737793,-12.953564643859863,-12.890509605407715,-12.997687339782715,-12.93653392791748,-12.930083274841309,-12.897706031799316,-12.940839767456055,-12.934613227844238,-12.96463394165039,-12.93724250793457,-12.894333839416504,-12.988627433776855,-12.945512771606445,-12.947113990783691,-12.96757984161377,-12.895030975341797,-12.987621307373047
-13.019224166870117,-13.050135612487793,-12.98518180847168,-12.967509269714355,-12.95817756652832,-12.9685697555542,-12.961045265197754,-13.03270435333252,-13.01026725769043,-12.979531288146973,-13.020724296569824,-12.954080581665039,-12.94048023223877,-12.906898498535156,-12.967875480651855,-12.93155288696289,-13.081672668457031,-13.014243125915527,-13.049825668334961,-13.098634719848633,-12.94703197479248,-12.917033195495605,-13.006914138793945,-12.96251106262207,-12.938923835754395,-13.028868675231934,-13.056099891662598,-13.020991325378418,-13.067392349243164,-13.020455360412598,-12.980307579040527,-12.927090644836426,-13.04286003112793,-13.068735122680664,-13.059401512145996,-12.944693565368652,-12.907923698425293,-13.093989372253418,-13.00088882446289,-12.919157028198242,-13.10827922821045,-12.977346420288086,-13.033309936523438,-13.003059387207031,-13.072440147399902,-13.021733283996582,-13.105144500732422,-13.037607192993164,-13.027782440185547,-13.073100090026855
-13.08915901184082,-13.163615226745605,-13.172479629516602,-13.10893440246582,-13.1903715133667,-13.206515312194824,-13.210216522216797,-13.221085548400879,-13.171808242797852,-13.151222229003906,-13.206409454345703,-13.19520378112793,-13.152092933654785,-13.102691650390625,-13.129281997680664,-13.08154010772705,-13.102754592895508,-13.273213386535645,-13.182467460632324,-13.22872257232666,-13.12190055847168,-13.240647315979004,-13.194855690002441,-13.128945350646973,-13.123519897460938,-13.171235084533691,-13.200966835021973,-13.210079193115234,-13.135769844055176,-13.19171142578125,-13.107647895812988,-13.274019241333008,-13.258671760559082,-13.255979537963867,-13.193799018859863,-13.155356407165527,-13.202498435974121,-13.240050315856934,-13.211566925048828,-13.270576477050781,-13.145221710205078,-13.153003692626953,-13.192337989807129,-13.143507957458496,-13.224701881408691,-13.237100601196289,-13.305627822875977,-13.214093208312988,-13.288891792297363,-13.20516300201416
-13.436457633972168,-13.4170560836792,-13.40661334991455,-13.376774787902832,-13.462652206420898,-13.422285079956055,-13.431944847106934,-13.486405372619629,-13.433920860290527,-13.406915664672852,-13.458155632019043,-13.358591079711914,-13.469630241394043,-13.393350601196289,-13.368999481201172,-13.424245834350586,-13.345094680786133,-13.479891777038574,-13.376184463500977,-13.563689231872559,-13.452598571777344,-13.540846824645996,-13.387205123901367,-13.43558120727539,-13.372387886047363,-13.470067024230957,-13.416065216064453,-13.453350067138672,-13.415667533874512,-13.429408073425293,-13.422981262207031,-13.447593688964844,-13.453526496887207,-13.487929344177246,-13.459755897521973,-13.514591217041016,-13.507745742797852,-13.434210777282715,-13.532318115234375,-13.452177047729492,-13.475140571594238,-13.434147834777832,-13.473809242248535,-13.507046699523926,-13.4771089553833,-13.422441482543945,-13.464624404907227,-13.46772575378418,-13.533709526062012,-13.411590576171875
-13.771520614624023,-13.698324203491211,-13.613190650939941,-13.67674446105957,-13.74768352508545,-13.7236967086792,-13.585087776184082,-13.663386344909668,-13.716751098632812,-13.6483793258667,-13.6182222366333,-13.574366569519043,-13.714095115661621,-13.698284149169922,-13.679559707641602,-13.671429634094238,-13.681374549865723,-13.649085998535156,-13.631706237792969,-13.735954284667969,-13.713129043579102,-13.660383224487305,-13.679511070251465,-13.75070858001709,-13.783638000488281,-13.8174409866333,-13.727603912353516,-13.645242691040039,-13.677090644836426,-13.685590744018555,-13.765395164489746,-13.706151008605957,-13.89113998413086,-13.701139450073242,-13.731019973754883,-13.761618614196777,-13.703597068786621,-13.71280288696289,-13.720832824707031,-13.698972702026367,-13.71539306640625,-13.690936088562012,-13.74199104309082,-13.767090797424316,-13.74825668334961,-13.828713417053223,-13.746432304382324,-13.776296615600586,-13.767396926879883,-13.635602951049805
-13.944951057434082,-13.960472106933594,-14.015769004821777,-13.982953071594238,-13.882333755493164,-14.016347885131836,-13.971989631652832,-13.910998344421387,-14.024482727050781,-14.05163288116455,-14.028534889221191,-13.953773498535156,-13.929571151733398,-13.9783353805542,-14.06061840057373,-13.946982383728027,-13.961365699768066,-14.031159400939941,-13.997668266296387,-14.069286346435547,-14.06371021270752,-13.951142311096191,-14.024618148803711,-14.061379432678223,-14.060370445251465,-13.956071853637695,-14.125514030456543,-14.032629013061523,-13.997886657714844,-14.015891075134277,-14.08696174621582,-14.049705505371094,-14.10537338256836,-14.008223533630371,-13.98147964477539,-14.189398765563965,-14.0765380859375,-13.97539234161377,-14.007777214050293,-14.021528244018555,-13.99217700958252,-14.056663513183594,-14.061857223510742,-13.998146057128906,-14.004496574401855,-14.07458209991455,-14.022749900817871,-13.907773971557617,-14.092531204223633,-14.097603797912598
-14.262621879577637,-14.301530838012695,-14.293611526489258,-14.19337272644043,-14.231546401977539,-14.236418724060059,-14.239034652709961,-14.305835723876953,-14.235219955444336,-14.307777404785156,-14.313335418701172,-14.296723365783691,-14.314666748046875,-14.273077964782715,-14.299447059631348,-14.233360290527344,-14.286362648010254,-14.1760835647583,-14.327969551086426,-14.308845520019531,-14.346024513244629,-14.343890190124512,-14.34206485748291,-14.357911109924316,-14.199155807495117,-14.310310363769531,-14.359029769897461,-14.35811996459961,-14.315340995788574,-14.282145500183105,-14.242067337036133,-14.325369834899902,-14.357068061828613,-14.211312294006348,-14.329389572143555,-14.349719047546387,-14.369974136352539,-14.31973934173584,-14.408890724182129,-14.457005500793457,-14.314263343811035,-14.327714920043945,-14.305425643920898,-14.326949119567871,-14.28320026397705,-14.34532356262207,-14.385042190551758,-14.266075134277344,-14.415328979492188,-14.301090240478516
-14.566411018371582,-14.738856315612793,-14.737104415893555,-14.633332252502441,-14.5947847366333,-14.709311485290527,-14.653919219970703,-14.647990226745605,-14.715271949768066,-14.62222671508789,-14.687057495117188,-14.680710792541504,-14.60531997680664,-14.70567512512207,-14.68159008026123,-14.681397438049316,-14.604938507080078,-14.700912475585938,-14.719965934753418,-14.709952354431152,-14.710877418518066,-14.646815299987793,-14.704061508178711,-14.592572212219238,-14.74903392791748,-14.65975570678711,-14.731159210205078,-14.70495319366455,-14.72019100189209,-14.72443675994873,-14.706924438476562,-14.705559730529785,-14.815321922302246,-14.720831871032715,-14.768450736999512,-14.842998504638672,-14.747017860412598,-14.691266059875488,-14.750404357910156,-14.834720611572266,-14.815778732299805,-14.754194259643555,-14.700019836425781,-14.704787254333496,-14.754164695739746,-14.79898738861084,-14.750393867492676,-14.785906791687012,-14.792829513549805,-14.752418518066406
-15.079206466674805,-15.123322486877441,-15.23000431060791,-15.140251159667969,-15.107576370239258,-15.197385787963867,-15.100123405456543,-15.107155799865723,-15.207720756530762,-15.305377006530762,-15.124370574951172,-15.12930679321289,-15.1801176071167,-15.126187324523926,-15.173384666442871,-15.055113792419434,-15.219735145568848,-15.225686073303223,-15.175192832946777,-15.123050689697266,-15.241776466369629,-15.234023094177246,-15.165658950805664,-15.215654373168945,-15.322340965270996,-15.152411460876465,-15.289299964904785,-15.171625137329102,-15.219572067260742,-15.124058723449707,-15.214131355285645,-15.320524215698242,-15.194580078125,-15.34986400604248,-15.272368431091309,-15.333832740783691,-15.117339134216309,-15.210012435913086,-15.241353034973145,-15.250578880310059,-15.270979881286621,-15.374551773071289,-15.143072128295898,-15.285941123962402,-15.169495582580566,-15.179816246032715,-15.258637428283691,-15.218204498291016,-15.294259071350098,-15.190614700317383
-15.683345794677734,-15.746441841125488,-15.742456436157227,-15.696361541748047,-15.821434020996094,-15.809131622314453,-15.625496864318848,-15.858017921447754,-15.662454605102539,-15.749035835266113,-15.67180347442627,-15.719819068908691,-15.732064247131348,-15.674159049987793,-15.634430885314941,-15.530091285705566,-15.78598403930664,-15.769375801086426,-15.792943954467773,-15.670496940612793,-15.765058517456055,-15.691791534423828,-15.643221855163574,-15.722674369812012,-15.861064910888672,-15.648225784301758,-15.816365242004395,-15.637988090515137,-15.808490753173828,-15.724420547485352,-15.738856315612793,-15.75217342376709,-15.779234886169434,-15.819881439208984,-15.74131965637207,-15.752419471740723,-15.674121856689453,-15.66145133972168,-15.766319274902344,-15.806997299194336,-15.744526863098145,-15.772443771362305,-15.727313041687012,-15.67939281463623,-15.7103910446167,-15.817100524902344,-15.788616180419922,-15.83903980255127,-15.7558012008667,-15.715278625488281
-16.299833297729492,-16.382169723510742,-16.333820343017578,-16.194917678833008,-16.317989349365234,-16.353363037109375,-16.222658157348633,-16.34604263305664,-16.2448673248291,-16.222625732421875,-16.354122161865234,-16.337997436523438,-16.272581100463867,-16.11486053466797,-16.15190887451172,-16.336729049682617,-16.21573257446289,-16.316530227661133,-16.29349136352539,-16.33926010131836,-16.262121200561523,-16.33999252319336,-16.4400577545166,-16.2387638092041,-16.264793395996094,-16.30495834350586,-16.429508209228516,-16.278139114379883,-16.40587043762207,-16.255367279052734,-16.39501953125,-16.367204666137695,-16.309051513671875,-16.33066749572754,-16.369613647460938,-16.18869400024414,-16.36132049560547,-16.28555679321289,-16.34829330444336,-16.267290115356445,-16.428117752075195,-16.45106315612793,-16.328697204589844,-16.339614868164062,-16.346237182617188,-16.311573028564453,-16.268157958984375,-16.414447784423828,-16.48177146911621,-16.27276611328125
-16.94422721862793,-17.009639739990234,-16.857635498046875,-16.816856384277344,-16.847299575805664,-16.90413475036621,-16.89676284790039,-17.000587463378906,-16.859596252441406,-17.037839889526367,-16.82237434387207,-16.828853607177734,-17.072389602661133,-16.875385284423828,-16.868133544921875,-16.92258071899414,-16.913766860961914,-16.81853485107422,-16.799795150756836,-17.0800724029541,-17.005374908447266,-16.91000747680664,-16.95826530456543,-16.924518585205078,-16.867719650268555,-17.159902572631836,-17.082304000854492,-16.847705841064453,-17.05605125427246,-16.974632263183594,-17.03644561767578,-16.824464797973633,-16.976987838745117,-16.9664306640625,-16.89507293701172,-16.972671508789062,-16.90983772277832,-16.96961784362793,-17.025604248046875,-16.925758361816406,-17.084733963012695,-17.058853149414062,-17.057628631591797,-16.81412124633789,-16.866823196411133,-16.99777603149414,-17.072370529174805,-17.048696517944336,-17.051509857177734,-17.092195510864258
