-22.37432861328125,-23.619421005249023,-24.726411819458008,-24.58298110961914,-22.947792053222656,-21.201065063476562,-19.598865509033203,-18.13572120666504,-16.91697120666504,-15.960604667663574,-15.028478622436523,-14.472566604614258,-14.095552444458008,-13.69304370880127,-13.33375072479248,-13.175555229187012,-13.11539077758789,-12.872152328491211,-12.880589485168457,-12.868362426757812,-12.888596534729004,-13.080877304077148,-13.35784912109375,-13.576862335205078,-13.930868148803711,-14.16320514678955,-14.557689666748047,-15.09056568145752,-15.606379508972168,-16.02754783630371,-16.722700119018555,-17.451066970825195,-18.191181182861328,-19.028303146362305,-20.144695281982422,-21.218788146972656,-22.231788635253906,-22.616836547851562,-22.1949520111084,-21.959365844726562,-20.93671417236328,-19.774154663085938,-18.874845504760742,-17.927776336669922,-16.7137393951416,-15.894242286682129,-15.135381698608398,-14.579567909240723,-14.083146095275879,-13.635396003723145,-13.388016700744629,-13.391273498535156,-13.308151245117188,-13.285926818847656,-13.328146934509277,-13.359230995178223,-13.637594223022461,-13.718611717224121,-13.977441787719727,-14.489995956420898,-14.71478271484375,-15.0739164352417,-15.43265151977539,-16.189672470092773,-16.70546531677246,-17.30706214904785,-17.665428161621094,-17.990055084228516,-18.64212417602539,-18.932607650756836,-19.244983673095703,-19.512723922729492,-19.523664474487305,-19.502023696899414,-19.76881980895996,-19.351253509521484,-18.902788162231445,-18.322240829467773,-17.989965438842773,-17.293317794799805,-16.666200637817383,-16.20897102355957,-15.712130546569824,-15.286172866821289,-15.010738372802734,-14.558431625366211,-14.465409278869629,-14.229549407958984,-14.147259712219238,-14.368978500366211,-14.736124038696289,-14.912793159484863,-14.963364601135254,-15.141085624694824,-15.197957992553711,-15.451064109802246,-15.6884126663208,-15.783676147460938,-16.014972686767578,-16.154441833496094,-16.482250213623047,-16.522151947021484,-16.491100311279297,-16.514509201049805,-16.68771743774414,-16.67778778076172,-16.84600830078125,-16.709312438964844,-16.548593521118164,-16.409883499145508,-16.36790657043457,-16.232379913330078,-16.32853889465332,-16.404314041137695,-16.35936737060547,-16.664226531982422,-16.98580551147461,-16.95989990234375,-17.009639739990234,-16.95697593688965,-16.95992660522461,-16.734596252441406,-16.639009475708008,-16.851261138916016,-16.868743896484375,-16.908193588256836,-17.07086944580078,-17.120594024658203,-17.030574798583984,-16.989585876464844,-17.054367065429688,-17.02297019958496,-16.75813102722168,-16.561649322509766,-16.284374237060547,-15.825218200683594,-15.4365234375,-15.141125679016113,-14.750616073608398,-14.576286315917969,-14.382593154907227,-14.197041511535645,-14.186395645141602,-14.12866497039795,-14.077096939086914,-13.914342880249023,-13.89187240600586,-13.974217414855957,-14.129693031311035,-14.272791862487793,-14.453839302062988,-14.80626106262207,-15.194458961486816,-15.575770378112793,-16.13814353942871,-16.590696334838867,-17.3160343170166,-18.057710647583008,-19.011693954467773,-19.69812774658203,-20.323009490966797,-20.866430282592773,-21.368120193481445,-21.346471786499023,-21.284452438354492,-20.440677642822266,-19.598304748535156,-18.941539764404297,-17.861278533935547,-16.66672706604004,-15.791627883911133,-15.02318000793457,-14.343024253845215,-13.78229808807373,-13.532439231872559,-13.1106595993042,-12.84004020690918,-12.610736846923828,-12.44814682006836,-12.447907447814941,-12.308396339416504,-12.245338439941406,-12.218545913696289,-12.339661598205566,-12.500665664672852,-12.616865158081055,-12.872742652893066,-13.057809829711914,-13.590927124023438,-14.275907516479492,-15.112876892089844,-15.840710639953613,-16.6758975982666,-18.06943702697754,-19.191701889038086,-20.311861038208008,-21.839534759521484,-23.430694580078125,-24.968168258666992,-24.911039352416992,-23.91315269470215,-22.812763214111328,-20.75214195251465,-19.425418853759766,-18.106685638427734,-17.260459899902344,-16.288597106933594,-15.317914009094238,-14.639609336853027,-14.087105751037598,-13.499567985534668,-12.932793617248535,-12.395007133483887,-12.040180206298828,-11.846952438354492,-11.56876277923584,-11.639009475708008,-11.40287971496582,-11.46923542022705,-11.563880920410156,-11.694310188293457,-11.944540977478027,-12.189909934997559,-12.430049896240234,-12.825255393981934,-13.229277610778809,-13.795592308044434,-14.561341285705566,-15.419427871704102,-16.394983291625977,-17.56182289123535,-18.893884658813477,-20.552825927734375,-22.564279556274414,-24.603015899658203,-26.182270050048828,-25.682861328125,-23.939945220947266,-21.89264488220215,-20.125795364379883,-18.540401458740234,-17.449535369873047,-16.221342086791992,-15.407955169677734,-14.738313674926758,-14.095983505249023,-13.556571006774902,-13.177632331848145,-12.861166954040527,-12.525287628173828,-12.321725845336914,-12.257124900817871,-12.232460021972656,-12.16772174835205,-12.26612377166748,-12.40162181854248,-12.550803184509277,-12.600240707397461,-12.792437553405762,-13.02914047241211,-13.46782112121582,-13.787378311157227,-14.238821983337402,-14.628653526306152,-15.266969680786133,-16.023563385009766,-16.930696487426758,-18.019662857055664,-19.489850997924805,-20.772964477539062,-22.244464874267578,-22.696868896484375,-22.326679229736328,-21.38018798828125,-20.10930824279785,-18.84308624267578,-17.70572280883789,-16.436594009399414,-15.699745178222656,-15.141533851623535,-14.70654010772705,-14.283773422241211,-13.818249702453613,-13.645686149597168,-13.53865909576416,-13.585272789001465,-13.486004829406738,-13.435232162475586,-13.326010704040527,-13.188671112060547,-13.119508743286133,-13.164105415344238,-13.351175308227539,-13.7530517578125,-14.070110321044922,-14.547378540039062,-15.004754066467285,-15.431490898132324,-15.833060264587402,-16.43768310546875,-16.895832061767578,-17.67412567138672,-18.324787139892578,-18.791635513305664,-19.068408966064453,-19.167993545532227,-19.162975311279297,-19.231056213378906,-18.62599754333496,-18.25656509399414,-17.69928550720215,-17.07581329345703,-16.55929183959961,-15.815655708312988,-15.265140533447266,-14.638978958129883,-14.251437187194824,-13.899182319641113,-13.615006446838379,-13.521379470825195,-13.5610933303833,-13.630945205688477,-13.534597396850586,-13.529881477355957,-13.661043167114258,-13.9303560256958,-14.20942211151123,-14.492039680480957,-14.925872802734375,-15.524738311767578,-16.175268173217773,-16.74754524230957,-17.267545700073242,-17.837923049926758,-18.254539489746094,-18.615678787231445,-18.786365509033203,-18.84623908996582,-19.036455154418945,-18.819177627563477,-18.04252052307129,-17.749435424804688,-17.188749313354492,-16.792856216430664,-16.252662658691406,-16.021114349365234,-15.67247200012207,-15.481377601623535,-15.217679023742676,-14.8447847366333,-14.444497108459473,-14.170540809631348,-13.894701957702637,-13.7770357131958,-13.541526794433594,-13.524249076843262,-13.52404499053955,-13.765486717224121,-14.032898902893066,-14.343188285827637,-14.798905372619629,-15.258129119873047,-15.790637969970703,-15.984710693359375,-16.214113235473633,-16.47989273071289,-17.10708236694336,-17.627687454223633,-18.110816955566406,-18.53133201599121,-19.12554168701172,-19.754331588745117,-20.13410186767578,-20.242403030395508,-20.237590789794922,-19.892187118530273,-19.087373733520508,-18.177783966064453,-17.52126121520996,-16.930320739746094,-16.091169357299805,-15.33824348449707,-14.935221672058105,-14.34623908996582,-13.948556900024414,-13.735123634338379,-13.617185592651367,-13.343878746032715,-13.378786087036133,-13.291664123535156,-13.302680015563965,-13.407596588134766,-13.490710258483887,-13.78664779663086,-13.999125480651855,-14.31423568725586,-14.72925090789795,-15.236882209777832,-15.7398042678833,-16.226680755615234,-16.93323516845703,-17.503650665283203,-18.320880889892578,-18.92087173461914,-19.503002166748047,-19.94504165649414,-20.18467140197754,-20.135101318359375,-19.777685165405273,-19.62828254699707,-19.077638626098633,-18.41891860961914,-17.784183502197266,-17.264408111572266,-16.72279930114746,-16.262836456298828,-15.59457778930664,-15.078779220581055,-14.53941535949707,-14.03819465637207,-13.645767211914062,-13.60483455657959,-13.532800674438477,-13.534151077270508,-13.475668907165527,-13.692203521728516,-13.74888801574707,-13.883296966552734,-14.08637523651123,-14.24906063079834,-14.557537078857422,-14.908788681030273,-15.224152565002441,-15.662814140319824,-16.19508934020996,-16.887699127197266,-17.449575424194336,-18.157608032226562,-18.87605857849121,-19.454442977905273,-19.587251663208008,-19.479522705078125,-19.287248611450195,-18.907644271850586,-18.15961265563965,-17.610931396484375,-16.970312118530273,-16.518108367919922,-16.075969696044922,-15.78718090057373,-15.371264457702637,-15.035884857177734,-14.70566463470459,-14.456403732299805,-14.216733932495117,-13.973220825195312,-13.779877662658691,-13.654412269592285,-13.54148006439209,-13.54387092590332,-13.57973575592041,-13.625238418579102,-13.738648414611816,-14.062864303588867,-14.496844291687012,-15.003230094909668,-15.565923690795898,-15.866083145141602,-16.16815757751465,-16.688024520874023,-17.51432228088379,-18.276020050048828,-19.02260398864746,-19.528888702392578,-19.94796371459961,-19.972843170166016,-19.779090881347656,-19.406391143798828,-18.91042709350586,-18.28139305114746,-17.668102264404297,-17.033720016479492,-16.241785049438477,-15.383313179016113,-14.780710220336914,-14.43548583984375,-14.032087326049805,-13.702093124389648,-13.398507118225098,-13.289355278015137,-13.203072547912598,-12.998383522033691,-12.915678977966309,-12.797422409057617,-12.783119201660156,-12.815474510192871,-12.88718032836914,-13.194766998291016,-13.538354873657227,-14.146623611450195,-14.82343864440918,-15.478127479553223,-16.456722259521484,-17.305606842041016,-18.163917541503906,-18.927446365356445,-19.46454620361328,-19.97654151916504,-20.349533081054688,-19.958986282348633,-19.628963470458984,-19.036453247070312,-18.187084197998047,-17.7199649810791,-17.413280487060547,-16.79582405090332,-16.673194885253906,-16.014554977416992,-15.709941864013672,-15.151311874389648,-14.530860900878906,-14.011665344238281,-13.581619262695312,-13.160662651062012,-12.980559349060059,-12.457782745361328,-12.58719539642334,-12.538914680480957,-12.50361442565918,-12.641510009765625,-12.839850425720215,-13.09493637084961,-13.27403450012207,-13.545636177062988,-13.70268440246582,-14.210719108581543,-14.559248924255371,-15.156951904296875,-15.898435592651367,-16.71784782409668,-17.68560218811035,-18.55225372314453,-19.825401306152344,-20.52365493774414,-20.79305648803711,-20.91105079650879,-20.59617805480957,-20.00103759765625,-19.33078956604004,-18.35928726196289,-17.32367515563965,-16.388673782348633,-15.661211013793945,-15.114879608154297,-14.551935195922852,-14.147787094116211,-13.550126075744629,-13.344940185546875,-13.004225730895996,-12.774548530578613,-12.584802627563477,-12.355722427368164,-12.26944637298584,-12.161248207092285,-12.206226348876953,-12.406064987182617,-12.735512733459473,-13.096464157104492,-13.416823387145996,-13.624153137207031,-14.08422565460205,-14.447334289550781,-15.061748504638672,-15.472443580627441,-16.193073272705078,-17.12891960144043,-18.293554306030273,-19.153324127197266,-20.18834686279297,-20.665969848632812,-20.856082916259766,-20.76568031311035,-20.15538215637207,-19.342260360717773,-18.45420265197754,-17.72243881225586,-16.91493797302246,-16.115589141845703,-15.310068130493164,-14.730485916137695,-14.246134757995605,-14.026330947875977,-13.91957950592041,-13.771419525146484,-13.521449089050293,-13.421732902526855,-13.16757583618164,-13.073474884033203,-12.756778717041016,-12.739299774169922,-12.675555229187012,-12.938426971435547,-13.016334533691406,-13.14771556854248,-13.364011764526367,-13.698698043823242,-14.009042739868164,-14.354990005493164,-14.867959022521973,-15.342491149902344,-15.88805103302002,-16.574161529541016,-17.065139770507812,-17.8128719329834,-18.410865783691406,-19.17378044128418,-19.63054084777832,-19.78876304626465,-19.48813247680664,-19.137062072753906,-18.669551849365234,-17.803897857666016,-17.02492904663086,-16.166759490966797,-15.510507583618164,-14.974345207214355,-14.393887519836426,-13.96718978881836,-13.571598052978516,-13.36506175994873,-13.142651557922363,-13.14277172088623,-13.097502708435059,-13.060728073120117,-13.13403606414795,-13.230387687683105,-13.406147003173828,-13.329597473144531,-13.434032440185547,-13.633909225463867,-13.809779167175293,-14.191628456115723,-14.674765586853027,-15.262362480163574,-15.827736854553223,-16.450889587402344,-16.989864349365234,-17.500869750976562,-17.85555076599121,-18.043909072875977,-17.97307014465332,-17.887868881225586,-17.457042694091797,-16.995712280273438,-16.682239532470703,-16.39805030822754,-16.092811584472656,-15.853679656982422,-15.589112281799316,-15.3036527633667,-15.31668472290039,-14.905588150024414,-14.631523132324219,-14.470885276794434,-14.063691139221191,-13.9622163772583,-13.846341133117676,-13.863083839416504,-13.995447158813477,-14.060937881469727,-14.150359153747559,-14.363245010375977,-14.57349967956543,-14.804169654846191,-14.904121398925781,-15.003171920776367,-15.231236457824707,-15.408343315124512,-15.643945693969727,-15.975345611572266,-16.254133224487305,-16.3143253326416,-16.386898040771484,-16.486709594726562,-16.813642501831055,-16.97970962524414,-16.96803092956543,-16.806421279907227,-16.68573760986328,-16.320491790771484,-16.133623123168945,-15.736509323120117,-15.607306480407715,-15.417655944824219,-15.159865379333496,-14.792890548706055,-14.607383728027344,-14.404745101928711,-14.138476371765137,-14.132518768310547,-14.064469337463379,-13.994481086730957,-14.021595001220703,-14.090423583984375,-14.190327644348145,-14.485909461975098,-14.798707962036133,-15.169647216796875,-15.676764488220215,-15.895914077758789,-16.376066207885742,-16.907018661499023,-17.138349533081055,-17.304262161254883,-17.49494743347168,-17.327680587768555,-17.494611740112305,-17.05913543701172,-17.014915466308594,-16.7252140045166,-16.635421752929688,-16.230125427246094,-16.124439239501953,-15.862614631652832,-15.409599304199219,-15.020565032958984,-14.664505958557129,-14.228693008422852,-13.78760814666748,-13.552314758300781,-13.353555679321289,-13.221429824829102,-13.264100074768066,-13.454785346984863,-13.582462310791016,-13.997112274169922,-14.302389144897461,-14.788233757019043,-14.954957962036133,-15.253325462341309,-15.371408462524414,-15.620777130126953,-15.800835609436035,-16.190153121948242,-16.34914207458496,-16.869340896606445,-17.234760284423828,-17.436466217041016,-17.615386962890625,-17.926578521728516,-18.060222625732422,-17.99129295349121,-18.114681243896484,-17.98795509338379,-17.551593780517578,-17.307790756225586,-16.854965209960938,-16.306503295898438,-15.885762214660645,-15.461740493774414,-15.120903015136719,-14.782374382019043,-14.380668640136719,-14.234227180480957,-13.931641578674316,-13.77328872680664,-13.468780517578125,-13.268892288208008,-13.117513656616211,-13.051698684692383,-13.028970718383789,-13.283641815185547,-13.507193565368652,-13.688497543334961,-13.949145317077637,-14.128868103027344,-14.57113265991211,-14.940675735473633,-15.408965110778809,-15.939123153686523,-16.413461685180664,-17.124248504638672,-17.62748908996582,-18.341690063476562,-18.816421508789062,-19.126131057739258,-19.534530639648438,-19.583759307861328,-19.360740661621094,-18.68029022216797,-18.093441009521484,-17.681228637695312,-16.910139083862305,-16.088211059570312,-15.47428035736084,-14.912790298461914,-14.597116470336914,-14.3565673828125,-13.960949897766113,-13.67200756072998,-13.368328094482422,-13.192761421203613,-13.040096282958984,-12.845490455627441,-12.737627029418945,-12.771329879760742,-12.878265380859375,-12.861336708068848,-12.977657318115234,-13.280771255493164,-13.622179985046387,-14.26280689239502,-14.875174522399902,-15.527432441711426,-16.25064468383789,-16.87088966369629,-17.265365600585938,-17.657323837280273,-17.928049087524414,-18.636293411254883,-18.69264793395996,-18.734512329101562,-18.419919967651367,-18.219308853149414,-17.90476417541504,-17.352428436279297,-16.715579986572266,-16.356969833374023,-16.05964469909668,-15.599947929382324,-15.32332706451416,-14.993656158447266,-14.540229797363281,-14.340697288513184,-14.081010818481445,-13.773280143737793,-13.511149406433105,-13.34238338470459,-13.258186340332031,-13.230073928833008,-13.178200721740723,-13.038166046142578,-13.169530868530273,-13.223929405212402,-13.437746047973633,-13.709301948547363,-14.093907356262207,-14.54164981842041,-15.047554969787598,-15.714801788330078,-16.314374923706055,-16.836963653564453,-17.052833557128906,-17.6980037689209,-18.215986251831055,-18.232624053955078,-18.271251678466797,-18.062841415405273,-17.81741714477539,-17.534805297851562,-16.926334381103516,-16.37066650390625,-16.109111785888672,-15.675860404968262,-15.411967277526855,-15.163817405700684,-14.660317420959473,-14.327838897705078,-14.009770393371582,-13.696226119995117,-13.2246675491333,-13.034056663513184,-12.93797492980957,-12.99611759185791,-13.063638687133789,-13.12052059173584,-13.211712837219238,-13.358144760131836,-13.75951099395752,-14.0131254196167,-14.367400169372559,-14.56954288482666,-14.958910942077637,-15.40902042388916,-16.131877899169922,-16.456497192382812,-17.01789093017578,-17.509428024291992,-17.99024200439453,-18.404726028442383,-18.565452575683594,-18.624774932861328,-18.414932250976562,-17.97196388244629,-17.231388092041016,-16.586963653564453,-15.914350509643555,-15.478158950805664,-14.904204368591309,-14.458022117614746,-14.074536323547363,-13.671906471252441,-13.417649269104004,-13.247160911560059,-13.075127601623535,-13.100761413574219,-13.002232551574707,-13.12297534942627,-13.13896369934082,-13.182417869567871,-13.211053848266602,-13.365897178649902,-13.364222526550293,-13.720211029052734,-13.887418746948242,-14.03327751159668,-14.338074684143066,-14.72838020324707,-15.2433443069458,-15.81272029876709,-16.631488800048828,-17.223548889160156,-17.998777389526367,-18.655839920043945,-19.257394790649414,-19.5468807220459,-19.57422637939453,-19.273696899414062,-18.650793075561523,-17.76616859436035,-16.84749984741211,-15.981907844543457,-15.088644027709961,-14.477636337280273,-13.799469947814941,-13.395800590515137,-13.16476821899414,-12.761034965515137,-12.590700149536133,-12.379151344299316,-12.353616714477539,-12.30102825164795,-12.465105056762695,-12.58409595489502,-12.540787696838379,-12.540433883666992,-12.639458656311035,-12.723237037658691,-12.836227416992188,-13.123799324035645,-13.561980247497559,-14.120314598083496,-14.8191556930542,-15.3239164352417,-16.138887405395508,-16.884235382080078,-17.896793365478516,-18.696025848388672,-19.105558395385742,-20.057886123657227,-20.06532859802246,-19.902088165283203,-19.157859802246094,-18.410343170166016,-17.450292587280273,-16.65386962890625,-15.942756652832031,-15.265205383300781,-14.627771377563477,-14.169936180114746,-13.699596405029297,-13.276909828186035,-12.84212589263916,-12.48399829864502,-12.20778751373291,-11.974443435668945,-11.868631362915039,-11.826870918273926,-11.815889358520508,-11.917720794677734,-11.958139419555664,-12.177995681762695,-12.487483978271484,-12.682914733886719,-12.938007354736328,-13.315679550170898,-13.716362953186035,-14.183276176452637,-14.734893798828125,-15.401494026184082,-16.09796714782715,-16.822463989257812,-17.44502830505371,-18.2747745513916,-19.079069137573242,-19.63591194152832,-19.710847854614258,-19.510086059570312,-19.049114227294922,-18.569141387939453,-17.81168556213379,-17.033220291137695,-16.138256072998047,-15.419967651367188,-14.914575576782227,-14.387664794921875,-13.977133750915527,-13.392431259155273,-12.948187828063965,-12.578189849853516,-12.395242691040039,-12.208433151245117,-11.908387184143066,-11.731993675231934,-11.802398681640625,-11.845523834228516,-12.044849395751953,-12.083528518676758,-12.236937522888184,-12.652318954467773,-12.926491737365723,-13.145318984985352,-13.436938285827637,-13.788761138916016
